638	159
638	264
640	175
641	163
642	303
643	34
644	187
645	55
646	657
647	353
649	342
650	500
651	469
653	337
654	136
655	231
656	132
657	369
658	232
659	397
660	179
661	130
662	206
662	746
663	44
663	685
664	354
665	180
666	127
666	875
667	100
670	349
671	89
672	363
673	291
674	385
675	340
676	137
677	135
678	391
679	74
680	124
681	366
683	118
684	66
685	62
686	152
687	134
688	348
689	286
690	287
691	275
691	409
692	165
693	324
695	273
695	403
696	149
697	57
700	174
701	400
703	73
704	472
705	200
706	43
707	102
708	334
709	65
710	437
711	545
712	412
715	447
716	399
717	414
718	608
719	417
720	432
721	67
721	425
722	419
723	457
724	473
725	461
726	442
728	460
729	489
730	477
731	547
733	464
733	519
734	582
735	762
736	609
737	625
739	564
740	561
741	490
744	494
744	675
745	493
746	482
748	485
749	495
751	539
753	611
754	511
754	760
755	501
756	534
757	517
757	686
758	506
762	891
763	563
764	605
765	607
767	639
768	586
769	612
770	614
771	637
772	648
773	593
774	627
775	596
778	723
779	570
781	585
783	592
784	613
786	518
787	624
788	522
790	552
791	548
793	673
795	702
796	770
797	808
798	557
799	558
800	709
801	697
802	192
805	902
806	726
807	899
808	780
810	758
811	744
814	665
816	728
817	699
819	526
820	525
824	710
825	305
827	730
828	805
832	543
832	544
835	809
840	736
841	731
842	739
843	847
844	846
845	848
846	799
848	743
849	804
850	883
851	825
852	813
853	844
854	787
855	753
856	754
857	774
859	58
859	837
863	60
864	806
866	656
867	654
868	877
872	811
873	815
874	865
875	594
876	838
877	839
878	822
883	830
886	821
890	832
891	836
892	860
893	862
895	855
897	820
898	785
904	807
931	898
981	893
984	571
990	901
992	589
992	590
996	626
1008	869
1010	652
1011	873
1012	546
1019	907
1021	576
1024	784
1031	587
1048	879
1049	749
1050	750
1052	771
1053	909
1054	886
1055	794
1056	871
1085	779
1087	925
1095	870
1096	618
1098	768
1098	769
1104	645
1106	578
1116	635
1117	636
1124	649
1130	894
1137	880
1146	572
1167	908
1186	629
1187	633
1194	634
1213	463
1229	904
1233	59
1238	711
1243	887
1304	310
1338	700
1357	829
1513	210
1514	606
1528	718
1533	674
1542	658
1543	876
1544	740
1548	423
1549	737
1558	732
1575	777
1584	439
1595	435
1597	818
1621	841
1622	843
1623	842
1625	921
1630	776
1645	924
1659	926
1667	814
